"year","orig_st","dest_st","migrants","orig_lon","orig_lat","dest_lon","dest_lat"
"2014","Florida","New Hampshire",324,-82.4974657454463,28.6284396330427,-71.5775933046157,43.6856228425331
"2014","Florida","New Jersey",4175,-82.4974657454463,28.6284396330427,-74.660776391915,40.1844420259893
"2014","Florida","New Mexico",216,-82.4974657454463,28.6284396330427,-106.108378766226,34.4213651858589
"2014","Florida","New York",12651,-82.4974657454463,28.6284396330427,-75.5031161972462,42.9403814867725
"2014","Florida","North Carolina",5611,-82.4974657454463,28.6284396330427,-79.3723769363719,35.5415271209276
"2014","Florida","Ohio",2408,-82.4974657454463,28.6284396330427,-82.7900570340388,40.2914443901137
"2014","Florida","Oklahoma",350,-82.4974657454463,28.6284396330427,-97.5082848159072,35.5834794318336
"2014","Florida","Oregon",346,-82.4974657454463,28.6284396330427,-120.555387550411,43.936647274895
"2014","Florida","Pennsylvania",2684,-82.4974657454463,28.6284396330427,-77.7995857415218,40.8738319136829
"2014","Florida","Rhode Island",361,-82.4974657454463,28.6284396330427,-71.5536113404232,41.6760728636042
"2014","Florida","South Carolina",1907,-82.4974657454463,28.6284396330427,-80.8961364975491,33.9079676527948
"2014","Florida","Tennessee",2371,-82.4974657454463,28.6284396330427,-86.3433754771226,35.8429803035594
"2014","Florida","Texas",24511,-82.4974657454463,28.6284396330427,-99.3506890602611,31.4844589949927
"2014","Florida","Utah",217,-82.4974657454463,28.6284396330427,-111.678216239653,39.3238169451039
"2014","Florida","Virginia",3977,-82.4974657454463,28.6284396330427,-78.8122517279173,37.5150164575042
"2014","Florida","Washington",1844,-82.4974657454463,28.6284396330427,-120.446851879112,47.3809630731646
"2014","Florida","Wisconsin",321,-82.4974657454463,28.6284396330427,-90.0117179427073,44.6380457856574
"2014","Florida","Wyoming",26,-82.4974657454463,28.6284396330427,-107.551362248557,42.9995557773468
"2014","Georgia","Alabama",3490,-83.4463379561302,32.6492228432086,-86.8283670868833,32.7898260528563
